,Gene ID,Expression pattern,Slope,Fitted function,Intercept,Treat,Treat2,adjusted P-value,R-squared,mod_rsquared_adj,proportion,mean
1365,DLG1,quadratic down,-0.013820344623489002,quadratic,1.1328147679391978,-0.0007677969235271666,nan,1.6942956880901286e-25,0.0008412377347517541,0.5009698681660109,0.13453514496629934,1.0516892482764524
1372,AP3S1,quadratic down,-0.015410823890874135,quadratic,0.46574925410417867,-0.000856156882826341,nan,4.4854336692783305e-37,0.00017228622149179085,0.5009026390556204,0.42628650904033377,0.46433808020541345
1381,AL445259.1,quadratic down,-0.017913539080308637,quadratic,0.3738749207728903,-0.000995196615572702,nan,4.706036347236831e-75,-1.2123621687676334e-05,0.500818077740047,0.5125173852573018,0.3858278534722371
1394,REV3L,quadratic down,-0.015153830302398794,quadratic,1.0631756426802486,-0.0008418794612443775,nan,4.6428673810806945e-34,0.0007779047466851541,0.5007120483385858,0.15726971220712527,0.9710093185380335
1407,ZNF254,quadratic down,-0.013731443535206854,quadratic,0.5678246723735069,-0.0007628579741781587,nan,1.2509710455520445e-20,8.20495416465894e-05,0.5006380556193764,0.34995185621054886,0.563950103503263
1420,FAM135A,quadratic down,-0.013192706262713131,quadratic,0.612641830346896,-0.0007329281257062849,nan,7.809007416104021e-18,0.0001472174454689723,0.500568434658778,0.3250775649941158,0.6064940878704398
1441,SMIM8,quadratic down,-0.01415700467778249,quadratic,0.6766726241930784,-0.0007865002598768051,nan,5.084903949167222e-13,0.00025401747545439335,0.5004752098310008,0.2958703327270782,0.6559615336696267
1458,KAT6A,quadratic down,-0.01625714968732546,quadratic,0.6859898885074946,-0.0009031749826291921,nan,3.065687277047376e-11,-0.0008766406491078627,0.5003103099574164,0.2916443778752541,0.6584694789622338
1463,ENAH,quadratic down,-0.0105138358029283,quadratic,0.8349078921793275,-0.000584101989051572,nan,1.2903188045077846e-05,-0.0006226119225247739,0.5002817007648658,0.2389536749759281,0.7831642648325666
1470,MYCBP2,quadratic down,-0.012052011592509036,quadratic,0.8166629447106627,-0.0006695561995838353,nan,5.7706204226703756e-08,-0.0004913132156034727,0.500247424074652,0.2384722370814165,0.7614639070525303
1475,SMAP1,quadratic down,-0.013595900255630521,quadratic,0.624731981255544,-0.0007553277919794735,nan,4.652465220972093e-16,-0.00037700516044147925,0.500221983189439,0.31298812453193536,0.6157598449812774
1482,ZNF644,quadratic down,-0.013972282557073029,quadratic,0.8731659343470972,-0.0007762379198373904,nan,1.5851046028255765e-16,-0.00030211460362927767,0.5001468263144795,0.22172889697229056,0.8010946178661602
1485,ECPAS,quadratic down,-0.012341621231560497,quadratic,0.8508005728921744,-0.0006856456239755829,nan,1.9330649811748272e-13,-0.0003103040669625301,0.5001306415321694,0.21803787311436826,0.7869895625703434
1489,GPRIN3,quadratic down,-0.01986314363890991,quadratic,0.3262662662644485,-0.0011035079799394396,nan,1.0338869764842563e-94,-0.0027648612746746792,0.5001112643324968,0.551781320209693,0.3411770011458222
1492,PDSS2,quadratic down,-0.0076346555638965655,quadratic,0.7852309252011338,-0.0004241475313275868,nan,0.0035272671228687735,-0.0007671077323012643,0.5000943468761927,0.24836846046859956,0.7469349488953675
1494,KALRN,quadratic down,-0.012562578503807889,quadratic,1.375600138006372,-0.0006979210279893275,nan,1.100382034917543e-22,-0.00036865390006290966,0.5000885466624821,0.08189793516636354,1.2931387136535788
1515,USP13,quadratic down,-0.01392167946885968,quadratic,1.095587339860822,-0.0007734266371588708,nan,1.9849727586248955e-23,-0.00033279737885028027,0.4999639249132487,0.1436289718626297,1.0095224003316572
1521,USP47,quadratic down,-0.0147729357582847,quadratic,1.2316706506514943,-0.0008207186532380392,nan,4.128579794801217e-35,-0.0003059311260948938,0.49994004634064315,0.11126564673157163,1.1320358014271958
1536,TAPT1-AS1,quadratic down,-0.02172265206091877,quadratic,0.395735508665191,-0.001206814003384376,nan,1.1373742805268627e-69,-0.004074692222596044,0.499856756203476,0.5065796512249919,0.4019023848887343
1545,TAOK3,quadratic down,-0.009248337514208088,quadratic,0.8524312934278719,-0.0005137965285671161,nan,1.9686218915324407e-05,-0.0012700535681648972,0.49980703708687524,0.22552690702899325,0.7997345359420135
1554,EPM2A,quadratic down,-0.014428114260246889,quadratic,0.4842762838211581,-0.0008015619033470494,nan,1.455544529745421e-28,-0.001775321112028383,0.4997702075077667,0.41778110623729536,0.48904196258746124
1585,ATXN10,quadratic down,-0.01001217822971235,quadratic,0.6721670881982169,-0.0005562321238729082,nan,9.452473394846573e-05,-0.0020565172178161895,0.49957184615727845,0.2894511608002568,0.667975690643522
1596,TNRC6A,quadratic down,-0.004030672805120053,quadratic,1.6034873718390208,-0.00022392626695111467,nan,8.67480870426873e-12,-0.009937840323298586,0.49953380187266383,0.04306194500909383,1.5345015476473736
1601,MAP3K2,quadratic down,-0.009274431175094515,quadratic,0.6534623336062158,-0.0005152461763941398,nan,0.0029365851696522027,-0.0019027640416564573,0.4995107685118497,0.29100246068257196,0.6472557840681502
1603,UBAC2,quadratic down,-0.008933326987813225,quadratic,0.9706659773506278,-0.0004962959437674014,nan,6.117751566099335e-17,-0.0014735908254956964,0.4994936660496545,0.18321386541136195,0.9048047081175777
1620,IMMP2L,quadratic down,-0.013611503744049652,quadratic,1.419984561231565,-0.0007561946524472028,nan,1.5282538387393643e-30,-0.002213058296683945,0.49937740684224896,0.10222531293463143,1.3175717652139725
1623,KIDINS220,quadratic down,-0.011803205466462713,quadratic,1.134106680505627,-0.0006557336370257061,nan,7.388188592758677e-19,-0.0017467125418137996,0.49936233308514877,0.12602974216326093,1.053952898860062
1624,RNPC3,quadratic down,-0.012097468199745859,quadratic,1.0885904022820687,-0.0006720815666525477,nan,3.1878496625917625e-24,-0.0014396956471607325,0.4993613739825081,0.14753396811811276,1.0049185553562638
1626,TMEM168,quadratic down,-0.007908760540827231,quadratic,0.7852315376858453,-0.0004393755856015129,nan,9.608319687192403e-05,-0.0017765463391448133,0.499290161266954,0.25136407403444955,0.7371077917176634
1633,ZBTB38,quadratic down,-0.0066678879329341925,quadratic,0.8338320657271219,-0.0003704382184963441,nan,0.002465124013633237,-0.002071505815931518,0.499233862319597,0.23157162726008346,0.788667021224457
1638,CNOT4,quadratic down,-0.009405438837531789,quadratic,0.5925828416053657,-0.0005225243798628772,nan,5.208356354052542e-07,-0.002749081277205301,0.49920898451006435,0.32229592382582645,0.5977974383475981
1641,FBXO32,quadratic down,-0.007255460510531164,quadratic,1.3967591969964153,-0.0004030811394739537,nan,4.2480812167788904e-10,-0.0027824729620979927,0.4991978872658145,0.10479298170536001,1.327481948109554
1662,ANKRD12,quadratic down,-0.011363289369789947,quadratic,1.0313956864508127,-0.0006312938538772194,nan,3.313036274065856e-14,-0.002443816482627037,0.4990793156954073,0.1614421739595592,0.9544575602032737
1664,PIBF1,quadratic down,-0.01144810431476763,quadratic,0.9590866533108404,-0.0006360057952648684,nan,7.054615796194001e-19,-0.002565757101723909,0.49906336097579485,0.18497913769123783,0.8819179269648014
1676,PRDM5,quadratic down,-0.01483383239079376,quadratic,0.46726746302086614,-0.0008241017994885423,nan,5.042191623966165e-28,-0.003001259157859648,0.49901409620172954,0.43409650155129986,0.47139632380121965
1678,HADHB,quadratic down,-0.00842287000992216,quadratic,1.20110345819226,-0.0004679372227734528,nan,9.606969828744736e-11,-0.0023869627701464946,0.4990029990481599,0.1461966406333583,1.1292101281202525
1679,ICE2,quadratic down,-0.011171242077719183,quadratic,0.5479252955629679,-0.0006206245598732882,nan,7.858053241316244e-14,-0.0032783729533141237,0.4990002858554503,0.3650369102385792,0.5563933191066653
1687,CDC27,quadratic down,-0.010622973194531218,quadratic,0.5251803380738482,-0.0005901651774739569,nan,1.0772182148674697e-09,-0.003553385518560326,0.4989572676297408,0.3669091687172355,0.5314856826933776
1722,OSBPL1A,quadratic down,-0.0041186170452464435,quadratic,0.9387713844988875,-0.00022881205806924682,nan,0.006907252177498639,-0.0031767324108911144,0.4987267933066428,0.1950893334759816,0.8926272643976677
1723,YTHDC2,quadratic down,-0.008298432812221299,quadratic,0.5587723947445338,-0.00046102404512340554,nan,1.7945743537195794e-05,-0.003570718342410961,0.4987237153610161,0.3386648122392211,0.5674961285514069
1727,APC,quadratic down,-0.007591403849025638,quadratic,0.5708614187109623,-0.000421744658279202,nan,6.730666420941605e-05,-0.003589021782295587,0.4986863639934933,0.34096501551299885,0.5825140136936985
1740,COMMD1,quadratic down,-0.006081387370915958,quadratic,0.9658001043366582,-0.0003378548539397755,nan,1.6509852630590909e-06,-0.00345482721327639,0.4986088286306327,0.18187653792660746,0.9099599514277308
1743,ZNF148,quadratic down,-0.011753439767552443,quadratic,1.140169619902743,-0.0006529688759751354,nan,9.684782383899017e-23,-0.0029392420787457407,0.4985965650547012,0.13020220391569487,1.0532329885449876
1753,ARID2,quadratic down,-0.012285796452897138,quadratic,1.0108431223720433,-0.0006825442473831745,nan,2.849295386613786e-23,-0.0031870948114027797,0.4985507764267496,0.1712849042473521,0.9252536565379267
1761,SETD5,quadratic down,-0.009432018005723443,quadratic,0.9776350341527759,-0.0005240010003179694,nan,2.579990355162519e-15,-0.003449806691329549,0.49849681479113594,0.16780785278699048,0.9055516607713705
1765,MICU2,quadratic down,-0.008723309117676888,quadratic,0.5383638136863385,-0.0004846282843153826,nan,4.221967227426815e-06,-0.004582812798139102,0.4984647408334575,0.367658072108698,0.5511518218005776
1769,FXR1,quadratic down,-0.008552167631601888,quadratic,0.5725628534049022,-0.0004751204239778827,nan,0.001231429102999533,-0.004428034001824566,0.498423043751944,0.3291965336471595,0.582391506876538
1770,ZNF277,quadratic down,-0.013282967506906683,quadratic,0.41833526604212495,-0.0007379426392725934,nan,3.8401360228436126e-24,-0.004157605014201593,0.49842174960383234,0.4551727827110303,0.4272857149791377
1805,OPA1,quadratic down,-0.008413359632623033,quadratic,0.52756688445712,-0.00046740886847905754,nan,3.335713379052993e-05,-0.004691517151674596,0.49818191888846,0.36562533433187117,0.5394465480250348
1806,RB1CC1,quadratic down,-0.003601210500152864,quadratic,0.87722653661299,-0.00020006725000849254,nan,0.0058393294643511754,-0.003969534149863785,0.49818083963444093,0.20840911522413608,0.830892696363539
1846,KMT2E,quadratic down,-0.0055610100513602476,quadratic,0.9493096301163902,-0.0003089450028533471,nan,0.00022108598028473418,-0.004665408766927115,0.49787529794444774,0.17310366962661816,0.8925731872616882
1855,ZNF33A,quadratic down,-0.011660468155594492,quadratic,0.4330447566032027,-0.0006478037864219163,nan,1.2427214594320887e-16,-0.0069148998284589425,0.497793700421715,0.4393388252915374,0.4477812361543811
1859,YAF2,quadratic down,-0.007118337587326669,quadratic,0.9582230440815197,-0.00039546319929592615,nan,6.6735212001001404e-09,-0.0048016133764319235,0.49777281424700737,0.19139830961805926,0.8922139551433617
1869,TMEM117,quadratic down,-0.010199915786381616,quadratic,1.2647564240214404,-0.0005666619881323124,nan,3.815905983542022e-22,-0.005198616425284408,0.4977055050257738,0.11319139830961807,1.1758805141045254
1874,AC010210.1,quadratic down,-0.0165097459904817,quadratic,0.3151557774153817,-0.0009172081105823166,nan,1.4132370176517807e-65,-0.006166903922586675,0.49764386742314537,0.5455761206804323,0.3302899376527228
1882,ZNF654,quadratic down,-0.012007848320181655,quadratic,0.4238442833526367,-0.0006671026844545364,nan,2.589665238222247e-18,-0.005973472938983759,0.49752274881439296,0.44677436610677224,0.43612165642719586
