,Gene ID,Expression pattern,Slope,Fitted function,Intercept,Treat,Treat2,adjusted P-value,R-squared,mod_rsquared_adj,proportion,mean
451,MAP3K20,quadratic down,-0.029362145500179564,quadratic,0.6372358280068825,-0.0013981974047704553,nan,1.062329667803965e-89,-0.012412586200557962,0.5176238941463498,0.655011655011655,0.6187043767123902
453,TCF12,quadratic down,-0.03663121213718163,quadratic,1.8595154310477329,-0.0017443434351038874,nan,7.0117987585876625e-43,0.009804454604958046,0.5176149680029878,0.3024027254796486,1.518801131296396
459,SCFD1,quadratic down,-0.02802439992230368,quadratic,0.8412017851474919,-0.0013344952343954134,nan,6.958682611543436e-35,-5.4526417980538255e-05,0.5172823225907308,0.5937780168549399,0.746138702787341
462,TENT2,quadratic down,-0.02735313468984311,quadratic,0.7868062001085421,-0.0013025302233258625,nan,1.3666252594384127e-38,-0.00512908335972706,0.5171281499233321,0.6070467993544917,0.7138575313636364
472,CAST,quadratic down,-0.02658594200123044,quadratic,0.8221961265047961,-0.0012659972381538302,nan,1.9459260483376286e-32,-0.0019119740036315225,0.5167299747424638,0.59539178769948,0.7427435836444325
479,ARHGEF12,quadratic down,-0.02708064530368437,quadratic,1.0128482766725366,-0.0012895545382706844,nan,6.061559154232645e-35,0.00940969626988819,0.5164179722621053,0.5295857988165681,0.8846723701022055
488,EPS8,quadratic down,-0.024084915735626853,quadratic,1.3157887917076572,-0.0011469007493155649,nan,2.239154536925881e-32,0.01152689001687146,0.5158974490932362,0.44091805630267167,1.1785072676403086
489,NSMCE2,quadratic down,-0.02226247717369967,quadratic,0.9170442671703309,-0.0010601179606523653,nan,2.654901265767677e-21,-0.00016012135927678806,0.5158610244345978,0.5573785189169804,0.8454449425327237
493,FNDC3A,quadratic down,-0.025348592703699227,quadratic,1.049051468580373,-0.0012070758430332965,nan,1.359547718406343e-32,0.009101597929642158,0.5154122645295631,0.5173032096109019,0.9256847647346244
505,ZNF407,quadratic down,-0.023918699269883895,quadratic,0.7078925936481753,-0.0011389856795182807,nan,1.3209330095837084e-28,-0.018023551607718735,0.5151986432730842,0.6257844719383181,0.6960972038479469
510,CDK13,quadratic down,-0.02435580994821108,quadratic,1.0069497367858142,-0.0011598004737243372,nan,1.038300261093436e-24,0.005119192722817911,0.5148985208955139,0.5256410256410257,0.8944006537296035
518,GSK3B,quadratic down,-0.024303443690482325,quadratic,0.9055356099767965,-0.0011573068424039201,nan,2.9290844832729914e-24,-0.00016049957556640848,0.51451365814501,0.5618612157073696,0.8164702829083736
521,BTBD9,quadratic down,-0.015636889659083136,quadratic,0.9372574530423963,-0.0007446137932896732,nan,2.3373445346470575e-09,-0.002066789203674313,0.5144581122348719,0.5400753093060785,0.9003420353227541
525,IGF1R,quadratic down,-0.0206705318438206,quadratic,1.1954063920371352,-0.0009843110401819332,nan,4.63388255840123e-19,0.006774584508303594,0.5143092918031928,0.461359153666846,1.090276380050206
534,ANKHD1,quadratic down,-0.020248948812471156,quadratic,0.825023182485749,-0.0009642356577367218,nan,4.931738510600154e-13,-0.008671347116414596,0.5141192993848454,0.5791644253182715,0.7811124696207639
538,FSTL1,quadratic down,-0.017063761941436575,quadratic,0.9234181996177079,-0.0008125600924493606,nan,6.419383885537533e-11,-0.002785674905298352,0.5139973527014285,0.540702886856733,0.8767148012049489
541,NFE2L2,quadratic down,-0.023324406787618795,quadratic,0.688617055126231,-0.0011106860375056568,nan,5.083105130940517e-25,-0.02138678600820576,0.513924722717167,0.6256051640667025,0.6773044631307154
546,KANSL1,quadratic down,-0.02903847443228566,quadratic,1.5336485118309011,-0.0013827844967755076,nan,5.700860466662695e-39,0.015120727056169958,0.5136607987822204,0.3613053613053613,1.335835379922001
555,ANO6,quadratic down,-0.018898125483089445,quadratic,0.8202954772994604,-0.0008999107372899737,nan,1.0604204197683265e-13,-0.006416633980774078,0.5134235523960298,0.5810471579702349,0.7825421782284383
556,TNRC6B,quadratic down,-0.02274393573284721,quadratic,1.268674583483477,-0.0010830445587070104,nan,2.1054661282285288e-27,0.009282673084639148,0.5133690223023608,0.43356643356643354,1.1398713012820512
564,PAN3,quadratic down,-0.018475149026161587,quadratic,0.9730055696112968,-0.0008797690012457898,nan,1.9286930721666913e-14,0.0002463843266847787,0.5130614329225389,0.5250134480903712,0.9046020069939035
565,BABAM2,quadratic down,-0.019521877217214465,quadratic,0.6543882392517257,-0.0009296132008197365,nan,3.032558885522956e-16,-0.02971622316416367,0.5130441034101286,0.6299085529854761,0.6875310008561951
567,XPR1,quadratic down,-0.022067836170031666,quadratic,0.6599177063263856,-0.0010508493414300793,nan,9.630579639512458e-25,-0.02735171653790025,0.5129943798660637,0.6308947462793617,0.6740280747202797
573,UBR2,quadratic down,-0.020480606514072075,quadratic,0.8205398783261427,-0.000975266976860575,nan,4.277237341721253e-15,-0.0076821638386379565,0.5126827607676574,0.5795230410615027,0.7719227659180563
574,PCM1,quadratic down,-0.017971833825123847,quadratic,0.847178668388648,-0.0008558016107201833,nan,1.0611529251363743e-09,-0.006146140560775226,0.5126626608323129,0.5680473372781065,0.8070007314416352
575,CEP112,quadratic down,-0.013499728270035117,quadratic,0.7646770053269836,-0.0006428442033350056,nan,4.252729792251575e-06,-0.011500734877856855,0.5125660415238533,0.5924332078178232,0.7765002099524835
580,EEA1,quadratic down,-0.010641379051723073,quadratic,0.8944332081423613,-0.0005067323357963369,nan,0.0020255680552337865,-0.004503366719467827,0.5124451964121514,0.5402546171776941,0.8891233900448271
583,USP15,quadratic down,-0.025171134250507612,quadratic,0.6981054127427794,-0.0011986254405003624,nan,1.046494199826241e-34,-0.015605227862934168,0.5121928300313862,0.6282051282051282,0.665420648063475
