,Gene ID,Expression pattern,Slope,Fitted function,Intercept,Treat,Treat2,adjusted P-value,R-squared,mod_rsquared_adj,proportion,mean
901,SLC4A4,quadratic down,-0.028106970145576254,quadratic,1.0464612034331935,-0.0015614983414209034,nan,9.613506088519253e-57,0.009929276118253227,0.5056164406580379,0.19273563710281374,0.928329115070076
952,COG5,quadratic down,-0.017831674851703644,quadratic,1.5481815243801047,-0.0009906486028724245,nan,7.622440850115987e-66,0.005905674633679414,0.5049196574104227,0.06146357119931529,1.4398420319369851
960,GAS2,quadratic down,-0.023527362257329973,quadratic,1.2722280145777547,-0.0013070756809627762,nan,1.0107904979749792e-66,0.009161499991277022,0.5048251888588525,0.13496308976142077,1.1519162195121428
962,ZNF280D,quadratic down,-0.023712972000338353,quadratic,1.0422799986460638,-0.0013173873333521308,nan,1.5323563836722026e-64,0.009259245982732311,0.5048094947085915,0.1734781213223494,0.9251111854295496
1002,ATXN1,quadratic down,-0.011211164207231616,quadratic,1.6337064504460674,-0.0006228424559573121,nan,3.975395521620307e-37,-0.0001344210594491635,0.5043230760533849,0.05023002032737777,1.5458942985171715
1010,RNF180,quadratic down,-0.022477643753470528,quadratic,0.6841953119740372,-0.0012487579863039184,nan,2.1766031429379766e-45,0.007669779910003505,0.5042166336404865,0.31662565529046754,0.644669214797796
1027,AC040174.1,quadratic down,-0.02190939730952001,quadratic,0.7616846852460515,-0.0012171887394177784,nan,2.1486208184750157e-39,0.006946086159633658,0.504043786990393,0.30421525623194606,0.7236398661115866
1029,RGL1,quadratic down,-0.021431827490475744,quadratic,1.1658825612806776,-0.0011906570828042078,nan,2.2398816108559887e-47,0.007206971759525338,0.5040275281237983,0.14892478870225742,1.0615576271600515
1059,ASCC3,quadratic down,-0.019777551542998924,quadratic,0.6403340937985531,-0.00109875286349994,nan,4.772982117404083e-41,0.005933734775726229,0.5036786548770631,0.32812667165935594,0.6133664633829037
1064,LINC01473,quadratic down,-0.024237908856036827,quadratic,1.0569445911335873,-0.001346550492002046,nan,1.7236961512211434e-52,0.006658646634134069,0.5035678917037099,0.19744302984914947,0.9428594135144966
1066,MEIS1,quadratic down,-0.02246624645852801,quadratic,1.1026969352204403,-0.0012481248032515564,nan,5.320075195618319e-28,0.0038093911837089323,0.5035531328662537,0.16962661816625654,1.011157638852573
1088,PPP1R14C,quadratic down,-0.022449663701935556,quadratic,0.7391578646986552,-0.0012472035389964199,nan,1.8307428761916325e-31,0.004268387878209379,0.503361533168639,0.3030919011447523,0.7028816529940087
1089,SLC30A9,quadratic down,-0.021871314526594944,quadratic,0.6936207182613633,-0.0012150730292552747,nan,2.314991559738542e-37,0.005757111039981333,0.5033596727163955,0.2966192361185407,0.6455707410575585
1093,METTL15,quadratic down,-0.023715224614990447,quadratic,0.8744180399464753,-0.0013175124786105803,nan,4.432793653683769e-38,0.00603492451368115,0.5033218298686166,0.2379373060875147,0.7829848471279555
1098,MAPK8,quadratic down,-0.023204737552737886,quadratic,0.9660332130582672,-0.0012891520862632162,nan,1.0099349107204216e-40,0.006113213465397727,0.5032679989199125,0.2141863699582754,0.8640690673879319
1108,RALGAPA1,quadratic down,-0.01997465198821098,quadratic,1.3252426529215453,-0.0011097028882339436,nan,3.120553377541411e-75,0.006195652992396439,0.5031553591664455,0.09591312720659036,1.2089411640606613
1128,ACBD6,quadratic down,-0.018165157159272076,quadratic,0.599190009212371,-0.0010091753977373376,nan,2.020043199714089e-40,0.004994472453122456,0.5029982400248978,0.34888199422274524,0.5824969607189473
1137,BACH1,quadratic down,-0.02058994174788779,quadratic,0.7233660721961367,-0.0011438856526604327,nan,3.236455317978358e-32,0.0034833098782726113,0.502931386079514,0.31132983845083984,0.6986551543281266
1139,RAP1GDS1,quadratic down,-0.01918968466681045,quadratic,0.5624064963315872,-0.0010660935926005805,nan,3.9030518899171134e-45,0.004406926663723776,0.5029000188910264,0.3733283406440569,0.5465618710784209
1140,SGMS1,quadratic down,-0.02041968859013034,quadratic,1.0324750180560365,-0.0011344271438961304,nan,3.8878220744097953e-41,0.005146762729806742,0.5028954383405774,0.1752968867016155,0.9342199784117897
1143,BRAF,quadratic down,-0.013486019743933528,quadratic,1.3086819283454432,-0.0007492233191074178,nan,2.9575397881755354e-44,0.00540496695340098,0.5028708753101376,0.10249277843158233,1.2288885966957313
1177,PARD3B,quadratic down,-0.020555166812695973,quadratic,1.2250270548103601,-0.001141953711816443,nan,1.5346463562007084e-63,0.00501749237820559,0.5026001587266508,0.13651438964373597,1.1073733210088796
1181,CAPN7,quadratic down,-0.019395946194726232,quadratic,0.934769141617449,-0.0010775525663736796,nan,9.248376799537634e-40,0.0046791467471379855,0.5025483048536855,0.20653685674547984,0.8413655665737669
1208,NDUFS4,quadratic down,-0.02096511813016856,quadratic,0.8588710736738483,-0.0011647287850093644,nan,3.846169171196503e-30,0.0038535064113602857,0.5023100531007796,0.23381833743447095,0.7708833685112871
1211,ITGAV,quadratic down,-0.018227357007279274,quadratic,1.2085227665277463,-0.0010126309448488485,nan,6.649924935669184e-44,0.004203608307014162,0.5022915034540296,0.12918583502728148,1.1094084352722797
1212,FNIP1,quadratic down,-0.01804666692287675,quadratic,1.3908359198012377,-0.001002592606826486,nan,1.7890126115647545e-60,0.004135803232171553,0.502275741827189,0.08195142826575372,1.2816537835316144
1221,PKN2,quadratic down,-0.019592136984034142,quadratic,0.9572006189945488,-0.0010884520546685632,nan,7.782446079593677e-41,0.0038473125482300086,0.5021858486579749,0.19343104739488606,0.8578198749138761
1230,MLLT3,quadratic down,-0.018068624213974368,quadratic,0.6069430517983748,-0.0010038124563319095,nan,7.513883961230237e-38,0.0018740958310997646,0.5021234873406494,0.3706001925751578,0.6047173122985985
1239,PRKAA2,quadratic down,-0.016734292039121537,quadratic,1.3762003527010398,-0.000929682891062308,nan,5.269960489106355e-59,0.003923813039296675,0.5020624590158772,0.10276024392853322,1.2693019406017971
1241,REEP1,quadratic down,-0.019866575256956714,quadratic,0.7396767658107392,-0.001103698625386484,nan,9.04998914910372e-20,0.0020250877653433808,0.5020535173210248,0.2784850754252701,0.6976285968620948
